person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,faixa_etaria
70000,RENT,4.0,PERSONAL,B,20000,11.48,0,0.29,N,8,20-29
31200,MORTGAGE,1.0,HOMEIMPROVEMENT,B,12300,12.53,0,0.39,N,8,20-29
24000,MORTGAGE,2.0,PERSONAL,A,1500,7.14,0,0.06,N,6,20-29
36500,MORTGAGE,4.0,PERSONAL,A,8500,,0,0.23,N,8,30-39
30996,RENT,1.0,MEDICAL,D,2600,14.74,1,0.08,N,5,20-29
30000,RENT,2.0,DEBTCONSOLIDATION,A,12000,5.42,1,0.4,N,6,20-29
31000,MORTGAGE,9.0,VENTURE,C,15000,13.16,0,0.48,Y,9,30-39
110000,RENT,5.0,MEDICAL,B,18000,9.91,0,0.16,N,5,20-29
30000,RENT,13.0,MEDICAL,B,14800,11.14,1,0.49,N,7,20-29
88000,RENT,11.0,VENTURE,A,9000,6.91,0,0.1,N,8,20-29
33666,RENT,4.0,DEBTCONSOLIDATION,D,8000,17.49,1,0.24,Y,5,30-39
35000,RENT,2.0,PERSONAL,B,5500,11.49,0,0.16,N,5,30-39
40000,RENT,6.0,EDUCATION,C,10500,14.27,0,0.26,N,6,20-29
20500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1000,6.76,0,0.05,N,5,30-39
35000,RENT,9.0,EDUCATION,A,8000,,0,0.23,N,10,30-39
25000,RENT,1.0,EDUCATION,B,12000,9.83,1,0.48,N,6,20-29
51000,OWN,11.0,VENTURE,A,18000,7.49,0,0.35,N,6,20-29
54000,MORTGAGE,8.0,VENTURE,D,14800,15.31,1,0.27,Y,5,20-29
43200,RENT,4.0,MEDICAL,A,10000,7.49,0,0.23,N,6,20-29
62000,MORTGAGE,4.0,MEDICAL,A,6550,5.79,0,0.11,N,10,30-39
54000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,5000,12.61,1,0.09,N,9,30-39
30000,RENT,0.0,VENTURE,B,3000,10.65,0,0.1,N,8,30-39
56000,RENT,7.0,DEBTCONSOLIDATION,F,20000,18.25,1,0.36,Y,10,20-29
39000,RENT,6.0,MEDICAL,D,3600,16.29,1,0.09,N,8,20-29
30372,RENT,2.0,PERSONAL,D,20200,14.74,1,0.67,N,8,30-39
44000,MORTGAGE,3.0,EDUCATION,C,6400,13.85,0,0.15,N,10,20-29
59450,MORTGAGE,1.0,PERSONAL,B,3000,10.38,0,0.05,N,5,30-39
138000,MORTGAGE,3.0,EDUCATION,E,23975,17.93,1,0.17,Y,6,30-39
40000,RENT,17.0,EDUCATION,D,11175,14.96,0,0.28,Y,5,30-39
100000,MORTGAGE,3.0,EDUCATION,C,8000,13.98,0,0.08,Y,6,20-29
120000,OWN,11.0,PERSONAL,D,5000,14.09,0,0.04,Y,5,20-29
120000,MORTGAGE,13.0,EDUCATION,B,2000,,0,0.02,N,10,30-39
125000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,20000,7.88,0,0.16,N,7,30-39
135000,OWN,0.0,HOMEIMPROVEMENT,A,6275,6.91,0,0.05,N,7,30-39
135000,RENT,4.0,VENTURE,D,25000,15.21,0,0.19,N,9,30-39
400000,MORTGAGE,9.0,MEDICAL,A,15000,6.03,0,0.04,N,6,30-39
75500,RENT,0.0,EDUCATION,D,19200,16.77,1,0.25,Y,7,30-39
24960,RENT,13.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.16,N,10,20-29
136000,MORTGAGE,3.0,PERSONAL,A,5000,6.17,0,0.04,N,6,20-29
98850,RENT,6.0,DEBTCONSOLIDATION,A,12500,,0,0.13,N,10,20-29
48000,MORTGAGE,8.0,MEDICAL,A,4500,5.42,0,0.09,N,7,20-29
60000,RENT,1.0,VENTURE,C,10000,13.22,0,0.17,N,7,20-29
63996,MORTGAGE,15.0,EDUCATION,A,3200,5.42,0,0.05,N,8,30-39
75000,MORTGAGE,17.0,EDUCATION,C,12000,,0,0.16,Y,10,30-39
78000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,5000,,1,0.06,N,7,30-39
170000,OWN,15.0,MEDICAL,C,21000,14.26,0,0.12,N,9,30-39
69000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,20000,14.91,1,0.29,Y,5,20-29
24000,RENT,0.0,VENTURE,B,2800,10.95,0,0.12,N,10,20-29
85000,RENT,1.0,MEDICAL,A,18500,7.51,1,0.18,N,7,30-39
123000,RENT,5.0,EDUCATION,B,12000,11.83,0,0.1,N,10,30-39
24000,RENT,8.0,EDUCATION,B,8875,10.65,1,0.37,N,7,20-29
19200,MORTGAGE,3.0,DEBTCONSOLIDATION,D,1400,16.77,1,0.07,Y,6,20-29
52000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,13600,7.88,0,0.26,N,5,20-29
49000,RENT,11.0,VENTURE,B,4000,10.59,0,0.08,N,5,20-29
55400,RENT,2.0,HOMEIMPROVEMENT,C,7000,10.28,0,0.13,Y,6,20-29
40000,OWN,0.0,MEDICAL,A,5000,6.92,0,0.13,N,7,30-39
44004,MORTGAGE,2.0,MEDICAL,A,10000,6.92,0,0.23,N,6,20-29
50000,MORTGAGE,1.0,PERSONAL,A,8000,5.99,0,0.16,N,6,20-29
61455,MORTGAGE,1.0,MEDICAL,F,10000,18.09,1,0.14,N,9,20-29
20000,RENT,0.0,VENTURE,B,8000,11.89,1,0.4,N,6,20-29
40000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,8000,8.59,0,0.2,N,9,20-29
54000,RENT,2.0,HOMEIMPROVEMENT,E,5000,15.13,1,0.09,N,7,30-39
48000,RENT,13.0,VENTURE,A,10000,7.51,0,0.21,N,10,20-29
90000,RENT,3.0,DEBTCONSOLIDATION,B,11000,11.99,0,0.12,N,10,30-39
38000,RENT,12.0,PERSONAL,A,3200,9.63,0,0.08,N,9,20-29
32400,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10625,,0,0.33,N,8,20-29
98004,RENT,8.0,VENTURE,A,10000,6.54,0,0.1,N,7,20-29
9600,RENT,1.0,DEBTCONSOLIDATION,C,1500,12.73,1,0.16,Y,9,30-39
60000,RENT,4.0,EDUCATION,A,25000,8.9,1,0.42,N,7,30-39
50000,RENT,2.0,DEBTCONSOLIDATION,C,2000,14.79,0,0.04,Y,6,30-39
604000,MORTGAGE,12.0,PERSONAL,B,25000,9.01,1,0.04,N,9,20-29
72000,RENT,13.0,DEBTCONSOLIDATION,C,15900,13.04,0,0.22,N,10,20-29
60000,RENT,11.0,EDUCATION,B,1800,11.46,0,0.03,N,8,20-29
120000,MORTGAGE,15.0,EDUCATION,A,11000,6.03,0,0.09,N,9,30-39
92004,MORTGAGE,12.0,MEDICAL,B,10000,9.63,0,0.11,N,9,20-29
24000,RENT,3.0,EDUCATION,A,6000,8.49,0,0.25,N,5,30-39
78000,RENT,1.0,EDUCATION,A,14000,9.63,0,0.18,N,5,30-39
50000,RENT,1.0,HOMEIMPROVEMENT,A,9000,7.51,0,0.18,N,9,30-39
78000,MORTGAGE,1.0,MEDICAL,C,26000,15.96,0,0.33,Y,5,30-39
50000,RENT,9.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.24,N,6,30-39
55000,OWN,13.0,MEDICAL,A,18000,7.9,0,0.33,N,10,20-29
92000,MORTGAGE,8.0,EDUCATION,B,10000,11.26,0,0.11,N,8,20-29
28800,RENT,0.0,EDUCATION,A,3000,7.88,1,0.1,N,7,20-29
35000,RENT,3.0,EDUCATION,B,10000,9.88,0,0.29,N,9,20-29
89849,MORTGAGE,13.0,PERSONAL,C,6000,13.98,0,0.07,Y,10,20-29
300000,OWN,14.0,VENTURE,B,35000,10.59,0,0.12,N,5,30-39
56000,MORTGAGE,4.0,MEDICAL,A,8000,8.59,0,0.14,N,6,30-39
30144,MORTGAGE,3.0,DEBTCONSOLIDATION,C,18000,12.84,0,0.6,Y,5,30-39
48000,RENT,15.0,VENTURE,A,3600,6.92,0,0.07,N,6,30-39
48000,MORTGAGE,13.0,MEDICAL,C,5000,15.27,1,0.1,Y,8,20-29
48989,OWN,10.0,HOMEIMPROVEMENT,A,2400,7.14,0,0.05,N,7,30-39
57240,OWN,4.0,MEDICAL,B,15000,11.99,0,0.26,N,10,20-29
60000,MORTGAGE,6.0,EDUCATION,B,15000,11.99,0,0.25,N,5,20-29
24960,RENT,6.0,VENTURE,A,1400,8.49,0,0.06,N,7,30-39
47133,RENT,5.0,MEDICAL,B,5100,11.86,0,0.11,N,7,20-29
39504,MORTGAGE,17.0,PERSONAL,A,3000,7.37,0,0.08,N,9,30-39
480000,MORTGAGE,5.0,PERSONAL,D,14000,14.61,0,0.03,N,9,30-39
60000,RENT,12.0,DEBTCONSOLIDATION,A,4600,7.88,0,0.08,N,8,20-29
34152,RENT,5.0,EDUCATION,C,5000,13.79,0,0.15,Y,9,20-29
30000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,5.79,0,0.2,N,6,20-29
48000,RENT,7.0,PERSONAL,C,4000,14.35,0,0.08,N,10,20-29
74000,RENT,3.0,EDUCATION,C,16000,13.11,1,0.22,Y,6,20-29
89520,OWN,13.0,EDUCATION,C,8000,13.23,0,0.09,Y,5,20-29
64600,MORTGAGE,12.0,MEDICAL,A,5000,8.94,1,0.07,N,9,20-29
75000,MORTGAGE,2.0,VENTURE,D,2000,15.65,0,0.03,Y,10,30-39
18000,RENT,,DEBTCONSOLIDATION,B,6400,10.37,1,0.36,N,6,20-29
240000,MORTGAGE,5.0,MEDICAL,A,8400,7.51,0,0.04,N,6,30-39
48712,MORTGAGE,13.0,VENTURE,A,11050,5.42,0,0.23,N,6,20-29
124992,MORTGAGE,15.0,VENTURE,A,24000,8.49,0,0.19,N,7,30-39
44000,MORTGAGE,0.0,EDUCATION,C,6000,13.23,1,0.14,Y,6,20-29
44000,RENT,5.0,EDUCATION,B,13650,10.65,1,0.31,N,7,20-29
24000,MORTGAGE,,MEDICAL,A,7000,6.62,0,0.29,N,9,30-39
54000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,15000,8.49,1,0.28,N,5,30-39
132000,RENT,6.0,DEBTCONSOLIDATION,C,20000,12.73,0,0.15,N,10,20-29
24000,RENT,6.0,MEDICAL,A,10000,8.9,1,0.42,N,10,30-39
49000,MORTGAGE,11.0,MEDICAL,B,8500,10.59,0,0.17,N,10,20-29
120999,MORTGAGE,7.0,DEBTCONSOLIDATION,C,15200,13.61,0,0.13,Y,7,30-39
60000,RENT,14.0,MEDICAL,C,10000,13.57,0,0.17,N,6,30-39
56100,RENT,12.0,MEDICAL,A,8400,7.51,1,0.13,N,10,20-29
180000,MORTGAGE,2.0,VENTURE,A,20000,,0,0.11,N,6,20-29
84000,RENT,7.0,MEDICAL,C,12000,13.16,0,0.14,N,5,20-29
69000,RENT,12.0,HOMEIMPROVEMENT,A,16000,5.99,0,0.23,N,9,30-39
44000,RENT,14.0,EDUCATION,B,16000,,1,0.36,N,8,20-29
50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4800,6.03,0,0.1,N,7,30-39
20000,OWN,3.0,PERSONAL,B,5000,11.83,0,0.25,N,7,30-39
64000,RENT,2.0,DEBTCONSOLIDATION,C,5000,12.99,0,0.08,N,8,20-29
96000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,17000,10.62,0,0.18,N,10,30-39
190000,MORTGAGE,15.0,DEBTCONSOLIDATION,C,24000,,0,0.13,N,6,30-39
118374,MORTGAGE,13.0,HOMEIMPROVEMENT,C,3500,13.49,0,0.03,N,5,20-29
100000,RENT,7.0,DEBTCONSOLIDATION,C,14400,13.35,0,0.14,N,5,30-39
115000,MORTGAGE,3.0,EDUCATION,A,18500,,0,0.16,N,9,20-29
49000,RENT,2.0,PERSONAL,D,5000,15.31,1,0.1,N,7,30-39
78200,OWN,4.0,MEDICAL,E,35000,17.99,1,0.38,Y,7,20-29
96000,MORTGAGE,4.0,MEDICAL,A,9600,5.99,0,0.1,N,5,30-39
58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8875,,0,0.15,N,5,30-39
97000,OWN,3.0,MEDICAL,B,12000,11.83,0,0.12,N,7,20-29
69000,MORTGAGE,3.0,EDUCATION,B,4000,11.49,1,0.06,N,8,20-29
73000,MORTGAGE,7.0,PERSONAL,A,20675,,0,0.28,N,9,30-39
42000,RENT,1.0,EDUCATION,A,10000,,0,0.24,N,8,20-29
21000,RENT,6.0,DEBTCONSOLIDATION,A,6250,7.9,0,0.3,N,8,20-29
69000,OWN,11.0,MEDICAL,B,6000,11.12,0,0.09,N,8,20-29
37440,RENT,5.0,PERSONAL,B,4400,11.71,0,0.12,N,8,30-39
60000,OWN,11.0,EDUCATION,A,20000,6.17,0,0.33,N,9,30-39
61200,MORTGAGE,11.0,MEDICAL,B,5000,11.86,1,0.07,N,5,20-29
81000,MORTGAGE,2.0,VENTURE,B,7500,10.08,0,0.09,N,9,30-39
30000,RENT,5.0,MEDICAL,A,4200,5.79,0,0.14,N,8,30-39
50000,OWN,3.0,HOMEIMPROVEMENT,A,5000,5.99,0,0.1,N,10,30-39
54000,RENT,15.0,PERSONAL,B,10000,10.99,0,0.19,N,6,30-39
87000,MORTGAGE,1.0,PERSONAL,D,5000,14.96,0,0.06,N,6,30-39
82500,MORTGAGE,3.0,DEBTCONSOLIDATION,A,11100,8.94,0,0.13,N,7,20-29
62040,RENT,0.0,DEBTCONSOLIDATION,C,13400,13.06,0,0.22,Y,6,20-29
44000,RENT,3.0,MEDICAL,B,2725,12.18,1,0.06,N,6,30-39
28080,RENT,3.0,DEBTCONSOLIDATION,C,9600,13.57,1,0.34,N,6,30-39
150000,OWN,0.0,EDUCATION,A,10000,8.59,0,0.07,N,9,20-29
60353,RENT,13.0,PERSONAL,B,8500,10.65,0,0.14,N,8,30-39
42000,OWN,0.0,HOMEIMPROVEMENT,B,7200,9.99,0,0.17,N,8,30-39
66000,MORTGAGE,2.0,VENTURE,A,6500,5.79,0,0.1,N,9,20-29
29100,MORTGAGE,3.0,MEDICAL,D,10000,15.95,1,0.34,Y,9,30-39
40000,RENT,2.0,EDUCATION,B,5000,12.53,0,0.13,N,5,30-39
62352,MORTGAGE,3.0,EDUCATION,A,3800,6.62,0,0.06,N,6,20-29
30636,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.37,1,0.33,N,10,30-39
29500,MORTGAGE,4.0,EDUCATION,B,7000,10.0,1,0.24,N,7,30-39
30000,RENT,0.0,VENTURE,D,6600,16.49,1,0.22,Y,6,30-39
77000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10000,14.65,0,0.13,N,6,30-39
48715,RENT,2.0,DEBTCONSOLIDATION,C,12000,12.87,0,0.25,Y,5,20-29
79536,MORTGAGE,12.0,PERSONAL,A,16425,7.9,0,0.21,N,10,20-29
80000,MORTGAGE,13.0,EDUCATION,B,21000,11.36,0,0.26,N,10,20-29
75000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,15250,11.34,0,0.2,Y,7,20-29
30809,RENT,1.0,MEDICAL,B,11200,11.99,1,0.36,N,8,30-39
53500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,9.91,0,0.19,N,9,30-39
55536,MORTGAGE,14.0,MEDICAL,C,1000,,0,0.02,N,7,30-39
48000,RENT,4.0,VENTURE,D,2000,14.96,0,0.04,N,5,20-29
48000,RENT,6.0,EDUCATION,A,17000,7.88,1,0.35,N,8,30-39
53000,RENT,6.0,DEBTCONSOLIDATION,B,2500,9.99,0,0.05,N,7,30-39
32900,RENT,4.0,HOMEIMPROVEMENT,C,4800,13.23,1,0.15,Y,8,30-39
135000,RENT,6.0,VENTURE,E,20000,17.74,0,0.15,Y,5,30-39
115000,MORTGAGE,10.0,PERSONAL,B,25000,11.86,0,0.22,N,10,30-39
68004,RENT,3.0,MEDICAL,B,18000,10.0,0,0.26,N,10,20-29
38000,MORTGAGE,3.0,VENTURE,B,4500,9.99,0,0.12,N,7,20-29
82500,RENT,4.0,VENTURE,E,11000,16.35,0,0.13,N,8,20-29
48000,RENT,4.0,VENTURE,B,10000,10.62,0,0.21,N,10,20-29
24000,RENT,2.0,PERSONAL,A,3000,7.49,0,0.13,N,8,30-39
200000,RENT,7.0,MEDICAL,B,5000,,0,0.03,N,10,30-39
39000,RENT,1.0,MEDICAL,A,2300,8.59,0,0.06,N,6,30-39
106000,MORTGAGE,3.0,VENTURE,A,10000,,0,0.09,N,9,30-39
92000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,6.62,0,0.13,N,8,20-29
46044,RENT,4.0,VENTURE,B,5000,,0,0.11,N,7,30-39
123000,RENT,2.0,HOMEIMPROVEMENT,E,25000,17.19,1,0.2,N,6,30-39
53544,RENT,12.0,MEDICAL,C,1800,,0,0.03,Y,8,20-29
66000,MORTGAGE,4.0,EDUCATION,A,3000,6.03,0,0.05,N,10,30-39
64000,RENT,1.0,PERSONAL,C,10000,11.66,0,0.16,N,5,20-29
42000,RENT,6.0,VENTURE,C,18000,14.65,1,0.43,Y,8,20-29
140000,MORTGAGE,14.0,DEBTCONSOLIDATION,A,9600,6.91,0,0.07,N,5,30-39
43625,RENT,2.0,PERSONAL,B,1500,,0,0.03,N,10,30-39
35100,MORTGAGE,16.0,EDUCATION,C,9000,13.47,0,0.26,N,8,30-39
50000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,4000,8.9,0,0.08,N,7,30-39
51621,MORTGAGE,5.0,HOMEIMPROVEMENT,B,3500,11.49,0,0.07,N,7,30-39
61000,MORTGAGE,12.0,PERSONAL,A,12000,6.03,0,0.2,N,5,20-29
50000,RENT,3.0,MEDICAL,C,2500,13.49,0,0.05,N,10,30-39
48996,RENT,8.0,MEDICAL,D,15000,14.09,1,0.31,Y,5,20-29
225000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,3000,13.35,0,0.01,Y,7,30-39
75000,MORTGAGE,3.0,VENTURE,A,3000,7.9,0,0.04,N,8,30-39
51500,RENT,6.0,HOMEIMPROVEMENT,D,19000,14.83,1,0.37,N,10,30-39
105000,RENT,0.0,VENTURE,E,20000,,1,0.19,N,7,20-29
48000,MORTGAGE,3.0,VENTURE,C,17375,14.27,0,0.36,Y,10,20-29
111000,MORTGAGE,3.0,PERSONAL,A,5150,6.62,0,0.05,N,7,30-39
83000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,7500,8.9,0,0.09,N,6,20-29
69996,RENT,3.0,HOMEIMPROVEMENT,D,10800,14.91,0,0.15,N,6,20-29
45000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000,11.86,0,0.27,N,5,30-39
16656,MORTGAGE,,EDUCATION,C,2400,14.72,1,0.14,Y,5,30-39
30000,RENT,2.0,DEBTCONSOLIDATION,A,12000,8.9,1,0.4,N,7,30-39
109200,MORTGAGE,18.0,EDUCATION,C,6000,12.23,0,0.05,Y,5,30-39
75288,MORTGAGE,12.0,MEDICAL,B,18050,10.0,0,0.24,N,7,20-29
84800,RENT,4.0,VENTURE,B,9000,,0,0.11,N,7,20-29
40000,RENT,1.0,DEBTCONSOLIDATION,A,3600,8.59,0,0.09,N,5,20-29
37000,RENT,4.0,MEDICAL,B,6000,10.36,0,0.16,N,8,30-39
59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,7,20-29
52809,RENT,18.0,DEBTCONSOLIDATION,B,13000,10.62,0,0.25,N,8,30-39
40000,MORTGAGE,16.0,MEDICAL,A,16000,5.99,0,0.4,N,9,30-39
79100,MORTGAGE,4.0,EDUCATION,A,19150,6.99,0,0.24,N,6,30-39
99996,MORTGAGE,16.0,DEBTCONSOLIDATION,A,7000,7.14,0,0.07,N,10,30-39
78000,RENT,10.0,DEBTCONSOLIDATION,D,15000,14.96,1,0.19,N,9,30-39
99000,RENT,15.0,HOMEIMPROVEMENT,C,12000,14.26,0,0.12,N,10,30-39
28800,RENT,1.0,PERSONAL,A,1400,7.9,0,0.05,N,8,20-29
65000,MORTGAGE,7.0,MEDICAL,B,7000,,0,0.11,N,5,20-29
54000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7125,9.99,1,0.13,N,6,30-39
90000,MORTGAGE,4.0,EDUCATION,C,12000,12.98,0,0.13,N,5,30-39
150000,RENT,9.0,HOMEIMPROVEMENT,E,15000,16.32,0,0.1,Y,5,20-29
28000,RENT,2.0,PERSONAL,D,5000,16.07,1,0.18,N,8,20-29
42000,OWN,,MEDICAL,C,4000,15.23,0,0.1,Y,5,30-39
44760,RENT,1.0,MEDICAL,B,3300,11.71,0,0.07,N,5,30-39
62900,RENT,7.0,MEDICAL,D,24250,15.31,1,0.33,N,6,20-29
65000,RENT,2.0,HOMEIMPROVEMENT,C,7200,13.98,0,0.11,Y,5,20-29
20000,RENT,2.0,VENTURE,C,4000,13.11,1,0.2,N,5,20-29
19200,RENT,1.0,DEBTCONSOLIDATION,A,2000,5.99,1,0.1,N,6,20-29
30000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,,0,0.5,N,8,20-29
54000,OWN,,MEDICAL,A,6000,6.62,0,0.11,N,5,30-39
85000,RENT,4.0,MEDICAL,A,10000,6.62,0,0.12,N,6,30-39
100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,15000,9.63,0,0.15,N,5,30-39
40000,OWN,2.0,MEDICAL,A,3600,6.99,0,0.09,N,10,20-29
54072,MORTGAGE,12.0,MEDICAL,B,7000,11.89,0,0.13,N,9,30-39
45000,RENT,2.0,EDUCATION,A,13250,7.9,0,0.29,N,9,30-39
33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0,0.13,N,6,20-29
108000,MORTGAGE,4.0,VENTURE,C,5000,12.87,0,0.05,N,8,20-29
30000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3000,7.29,0,0.1,N,7,20-29
72500,MORTGAGE,2.0,MEDICAL,C,7000,13.79,0,0.1,Y,8,20-29
48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,8,30-39
37090,RENT,2.0,DEBTCONSOLIDATION,B,3000,11.12,0,0.08,N,5,20-29
115000,RENT,2.0,PERSONAL,B,4000,12.69,0,0.03,N,8,30-39
138000,MORTGAGE,14.0,MEDICAL,B,25000,11.12,0,0.18,N,6,30-39
91560,MORTGAGE,8.0,PERSONAL,A,22000,6.91,0,0.24,N,5,20-29
30000,RENT,,VENTURE,C,7200,15.27,0,0.24,Y,8,20-29
120000,RENT,3.0,PERSONAL,E,10000,17.04,0,0.08,N,10,30-39
78000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000,14.26,1,0.26,N,9,30-39
44640,RENT,0.0,PERSONAL,B,12800,11.83,0,0.29,N,8,20-29
55640,MORTGAGE,9.0,PERSONAL,C,5000,,0,0.09,N,6,20-29
32040,RENT,,PERSONAL,C,13275,,1,0.41,Y,6,30-39
158000,OWN,13.0,VENTURE,A,11000,8.49,0,0.07,N,7,20-29
45000,OWN,8.0,PERSONAL,B,8000,12.21,0,0.18,N,5,20-29
113000,RENT,6.0,DEBTCONSOLIDATION,C,9600,,0,0.08,N,5,30-39
27000,RENT,3.0,MEDICAL,B,2525,12.21,0,0.09,N,10,30-39
48000,RENT,2.0,EDUCATION,C,25000,10.59,1,0.52,Y,5,20-29
58000,RENT,5.0,HOMEIMPROVEMENT,A,5900,9.32,0,0.1,N,6,20-29
18000,RENT,3.0,VENTURE,B,1700,11.12,0,0.09,N,8,20-29
55704,MORTGAGE,12.0,EDUCATION,A,8400,7.51,0,0.15,N,6,20-29
66300,MORTGAGE,5.0,MEDICAL,A,6075,6.03,0,0.09,N,6,30-39
64000,RENT,1.0,HOMEIMPROVEMENT,B,10000,12.69,0,0.16,N,8,30-39
45000,RENT,4.0,EDUCATION,A,12000,7.88,0,0.27,N,5,30-39
113000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,20000,,1,0.18,N,8,20-29
32220,RENT,11.0,MEDICAL,B,17725,11.49,1,0.55,N,7,20-29
74100,RENT,3.0,VENTURE,C,4500,13.61,0,0.06,Y,8,20-29
35000,RENT,1.0,PERSONAL,A,10625,7.9,0,0.3,N,6,20-29
45000,RENT,3.0,EDUCATION,C,3000,12.61,0,0.07,Y,8,30-39
62000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3275,9.33,0,0.05,N,8,20-29
200000,MORTGAGE,1.0,MEDICAL,B,7800,9.63,0,0.04,N,5,30-39
47000,RENT,2.0,MEDICAL,B,5000,10.62,0,0.11,N,9,20-29
37920,RENT,2.0,MEDICAL,C,12000,13.48,1,0.32,N,8,20-29
48000,OWN,1.0,EDUCATION,D,12000,14.54,0,0.25,N,7,20-29
34000,RENT,7.0,MEDICAL,B,9600,10.99,0,0.28,N,7,20-29
38000,RENT,3.0,VENTURE,B,8000,,0,0.21,N,9,30-39
69996,RENT,0.0,VENTURE,B,2400,11.11,0,0.03,N,6,20-29
75000,MORTGAGE,6.0,VENTURE,A,6000,7.51,0,0.08,N,5,30-39
99996,MORTGAGE,6.0,VENTURE,A,10000,5.42,0,0.1,N,9,20-29
86400,MORTGAGE,,MEDICAL,A,5000,7.9,0,0.06,N,5,20-29
65000,RENT,3.0,HOMEIMPROVEMENT,A,3625,6.03,0,0.06,N,8,30-39
24000,RENT,,DEBTCONSOLIDATION,D,1000,14.91,1,0.04,Y,10,30-39
66000,RENT,2.0,VENTURE,D,6400,14.96,1,0.1,N,6,30-39
73000,MORTGAGE,6.0,PERSONAL,B,15000,11.83,0,0.21,N,7,20-29
66000,MORTGAGE,,VENTURE,A,12000,7.51,0,0.18,N,9,30-39
135000,MORTGAGE,2.0,MEDICAL,A,15000,5.42,0,0.11,N,6,30-39
160000,RENT,8.0,VENTURE,C,3600,15.23,0,0.02,Y,9,30-39
50000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,,0,0.08,N,6,20-29
62000,RENT,13.0,DEBTCONSOLIDATION,C,9000,,0,0.15,N,7,20-29
21000,OWN,1.0,HOMEIMPROVEMENT,B,7750,11.83,0,0.37,N,7,30-39
40000,MORTGAGE,4.0,VENTURE,A,7500,5.99,0,0.19,N,8,30-39
40000,RENT,2.0,VENTURE,D,7000,14.91,1,0.17,Y,8,20-29
140000,MORTGAGE,2.0,HOMEIMPROVEMENT,E,15000,16.35,0,0.11,N,5,30-39
60000,MORTGAGE,16.0,MEDICAL,A,6000,6.62,0,0.1,N,5,30-39
68508,RENT,17.0,VENTURE,A,7000,8.0,0,0.1,N,10,30-39
78000,MORTGAGE,9.0,PERSONAL,A,10000,6.54,0,0.13,N,5,30-39
33600,MORTGAGE,1.0,MEDICAL,B,15250,12.53,0,0.45,N,8,30-39
32000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,2275,6.17,0,0.07,N,10,30-39
28000,RENT,5.0,DEBTCONSOLIDATION,C,12000,14.22,1,0.43,N,8,30-39
48000,MORTGAGE,4.0,VENTURE,B,3000,11.99,0,0.06,N,6,20-29
78200,MORTGAGE,12.0,MEDICAL,D,20000,,1,0.22,Y,5,20-29
79200,MORTGAGE,,DEBTCONSOLIDATION,A,8000,5.42,0,0.1,N,5,20-29
48996,RENT,3.0,EDUCATION,B,12000,12.53,0,0.24,N,8,20-29
102996,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,,0,0.06,N,8,30-39
90000,MORTGAGE,13.0,DEBTCONSOLIDATION,B,10000,12.21,0,0.11,N,7,20-29
18000,RENT,0.0,DEBTCONSOLIDATION,B,1500,11.48,1,0.08,N,8,30-39
28550,RENT,6.0,EDUCATION,B,4000,10.59,0,0.14,N,8,20-29
42000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,10000,10.75,0,0.24,N,6,20-29
